Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,48547,0,13,56.36402845901908,1.6970999999728065,1105.3773000000006,8688.0,232.17714189067996,0.0,13,35,55,73,160,280,430,550,790,950,1100
,Aggregated,48547,0,13,56.36402845901908,1.6970999999728065,1105.3773000000006,8688.0,232.17714189067996,0.0,13,35,55,73,160,280,430,550,790,950,1100
