Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,15863,0,3,4.019570320872445,1.7930000000205837,102.20939999999956,8688.0,75.82903485885107,0.0,3,4,4,4,5,6,15,19,70,100,100
,Aggregated,15863,0,3,4.019570320872445,1.7930000000205837,102.20939999999956,8688.0,75.82903485885107,0.0,3,4,4,4,5,6,15,19,70,100,100
