Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,42242,0,5,16.14668879314424,1.5865000000019336,412.9961999999807,8688.0,202.18920926242723,0.0,5,7,9,14,40,74,140,180,320,390,410
,Aggregated,42242,0,5,16.14668879314424,1.5865000000019336,412.9961999999807,8688.0,202.18920926242723,0.0,5,7,9,14,40,74,140,180,320,390,410
