Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,36503,0,4,7.261401008136306,1.6632999999899312,226.58739999999966,8688.0,174.73107485305727,0.0,4,5,6,6,9,20,49,73,160,220,230
,Aggregated,36503,0,4,7.261401008136306,1.6632999999899312,226.58739999999966,8688.0,174.73107485305727,0.0,4,5,6,6,9,20,49,73,160,220,230
