Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,12761,0,3,3.7140106888174236,1.8593000000066695,100.35490000000013,8688.0,60.94136968727146,0.0,3,4,4,4,5,5,11,18,49,100,100
,Aggregated,12761,0,3,3.7140106888174236,1.8593000000066695,100.35490000000013,8688.0,60.94136968727146,0.0,3,4,4,4,5,5,11,18,49,100,100
