Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1683571575,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1683571576,10,,Aggregated,0.000000,0.000000,22,23,23,23,23,23,23,23,23,23,23,10,0,22,21.788760000000003,19.539999999999893,23.124299999999877,8688.0
1683571577,20,,Aggregated,0.000000,0.000000,16,20,22,22,23,23,23,23,23,23,23,21,0,16,17.71063333333326,3.4038999999999042,23.124299999999877,8688.0
1683571578,30,,Aggregated,0.000000,0.000000,15,16,20,22,23,23,23,23,23,23,23,34,0,15,15.787361764705846,3.0807999999997726,23.124299999999877,8688.0
1683571579,40,,Aggregated,10.000000,0.000000,15,15,16,16,22,23,23,23,23,23,23,54,0,15,12.990179629629608,2.24750000000018,23.124299999999877,8688.0
1683571580,50,,Aggregated,10.500000,0.000000,13,15,15,16,20,23,23,23,23,23,23,80,0,13,10.938696250000003,2.24750000000018,23.124299999999877,8688.0
1683571581,60,,Aggregated,11.333333,0.000000,13,14,15,15,16,22,23,23,23,23,23,105,0,13,10.065808571428583,2.24750000000018,23.124299999999877,8688.0
1683571582,70,,Aggregated,13.500000,0.000000,12,14,15,15,16,22,23,23,23,23,23,133,0,12,9.442337593984997,2.24750000000018,23.124299999999877,8688.0
1683571583,80,,Aggregated,17.500000,0.000000,7,14,15,15,16,20,23,23,48,48,48,167,0,7,9.175025748503018,2.2100999999992155,47.860400000001135,8688.0
1683571584,90,,Aggregated,17.500000,0.000000,4,14,15,15,16,20,23,23,63,63,63,206,0,4,8.799965048543713,2.2100999999992155,62.54760000000026,8688.0
1683571585,100,,Aggregated,20.625000,0.000000,4,13,15,15,16,17,23,23,63,63,63,241,0,4,8.395556431535288,2.124600000000143,62.54760000000026,8688.0
1683571586,120,,Aggregated,22.888889,0.000000,3,13,14,15,16,17,23,23,63,63,63,284,0,3,7.996232042253528,2.124600000000143,62.54760000000026,8688.0
1683571587,130,,Aggregated,23.700000,0.000000,3,13,14,15,16,22,23,23,63,63,63,321,0,3,8.019178504672881,2.124600000000143,62.54760000000026,8688.0
1683571588,140,,Aggregated,27.200000,0.000000,3,12,14,15,16,22,23,23,63,63,63,370,0,3,7.901970540540529,2.124600000000143,62.54760000000026,8688.0
1683571589,150,,Aggregated,29.500000,0.000000,3,8,14,15,16,21,23,23,63,63,63,423,0,3,7.629194799054351,2.0212999999991155,62.54760000000026,8688.0
