Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,19503,0,3,4.240442383223072,1.8101999999942109,103.85339999999132,8688.0,93.2996470861181,0.0,3,4,4,5,5,7,15,19,70,100,100
,Aggregated,19503,0,3,4.240442383223072,1.8101999999942109,103.85339999999132,8688.0,93.2996470861181,0.0,3,4,4,5,5,7,15,19,70,100,100
