Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6144,0,3,3.3849730468750683,1.881900000000769,74.9765,8688.0,29.45527951225965,0.0,3,3,3,4,4,5,7,17,48,75,75
,Aggregated,6144,0,3,3.3849730468750683,1.881900000000769,74.9765,8688.0,29.45527951225965,0.0,3,3,3,4,4,5,7,17,48,75,75
