Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,44347,0,6,22.289247137348838,1.6999999999995907,673.6650999999938,8688.0,212.17685896151235,0.0,6,10,19,28,59,100,160,210,460,560,670
,Aggregated,44347,0,6,22.289247137348838,1.6999999999995907,673.6650999999938,8688.0,212.17685896151235,0.0,6,10,19,28,59,100,160,210,460,560,670
