Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,42565,0,5,14.989366589921218,1.5994999999975335,399.4076999999834,8688.0,203.79961559307714,0.0,5,6,8,12,35,67,130,180,290,360,400
,Aggregated,42565,0,5,14.989366589921218,1.5994999999975335,399.4076999999834,8688.0,203.79961559307714,0.0,5,6,8,12,35,67,130,180,290,360,400
