Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,41205,0,5,12.424202458439431,1.724699999982704,368.8487000000009,8688.0,197.18049637985598,0.0,5,6,8,10,27,53,100,140,240,350,370
,Aggregated,41205,0,5,12.424202458439431,1.724699999982704,368.8487000000009,8688.0,197.18049637985598,0.0,5,6,8,10,27,53,100,140,240,350,370
