Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,38543,0,4,9.235221261967043,1.6602999999975054,404.97890000000325,8688.0,184.41768735006843,0.0,4,5,6,7,14,32,77,120,230,320,400
,Aggregated,38543,0,4,9.235221261967043,1.6602999999975054,404.97890000000325,8688.0,184.41768735006843,0.0,4,5,6,7,14,32,77,120,230,320,400
