Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,23108,0,4,4.577654872771277,1.8247000000002345,170.22540000002095,8688.0,110.50087132127477,0.0,4,4,5,5,6,7,16,24,92,120,170
,Aggregated,23108,0,4,4.577654872771277,1.8247000000002345,170.22540000002095,8688.0,110.50087132127477,0.0,4,4,5,5,6,7,16,24,92,120,170
