Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,45215,0,6,21.52002993475613,1.6072000000022513,367.3928999999987,8688.0,216.50287913375547,0.0,6,11,21,30,59,100,150,180,280,340,370
,Aggregated,45215,0,6,21.52002993475613,1.6072000000022513,367.3928999999987,8688.0,216.50287913375547,0.0,6,11,21,30,59,100,150,180,280,340,370
