Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,31548,0,4,5.709051074553,1.785699999999224,202.99589999999057,8688.0,151.0023569004123,0.0,4,5,5,6,7,11,25,49,130,170,200
,Aggregated,31548,0,4,5.709051074553,1.785699999999224,202.99589999999057,8688.0,151.0023569004123,0.0,4,5,5,6,7,11,25,49,130,170,200
