Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,35556,0,4,6.511393719766096,1.7193999999989273,185.64689999999473,8688.0,170.22702812106377,0.0,4,5,6,6,8,17,42,61,130,170,190
,Aggregated,35556,0,4,6.511393719766096,1.7193999999989273,185.64689999999473,8688.0,170.22702812106377,0.0,4,5,6,6,8,17,42,61,130,170,190
