Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,28893,0,4,5.0788946976777165,1.7168000000040706,143.0071000000055,8688.0,138.19693337344853,0.0,4,5,5,5,6,8,18,47,110,130,140
,Aggregated,28893,0,4,5.0788946976777165,1.7168000000040706,143.0071000000055,8688.0,138.19693337344853,0.0,4,5,5,5,6,8,18,47,110,130,140
