Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1683536471,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1683536472,10,,Aggregated,0.000000,0.000000,25,26,26,27,28,28,28,28,28,28,28,10,0,25,25.540110000000006,24.14099999999997,27.73580000000009,8688.0
1683536473,20,,Aggregated,0.000000,0.000000,21,25,25,25,26,27,28,28,28,28,28,22,0,20,20.64838181818181,2.8636999999998025,27.73580000000009,8688.0
1683536474,30,,Aggregated,10.000000,0.000000,19,20,24,25,26,27,28,28,28,28,28,36,0,18,17.801638888888885,2.8581000000000856,27.73580000000009,8688.0
1683536475,40,,Aggregated,11.000000,0.000000,18,19,20,21,25,26,27,28,28,28,28,55,0,18,15.45031454545454,2.492300000000114,27.73580000000009,8688.0
1683536476,50,,Aggregated,10.666667,0.000000,17,19,19,20,25,26,27,28,28,28,28,77,0,17,13.891758441558412,2.326700000000237,27.73580000000009,8688.0
1683536477,60,,Aggregated,12.250000,0.000000,17,18,19,20,24,25,27,28,28,28,28,98,0,17,13.099624489795891,2.326700000000237,27.73580000000009,8688.0
1683536478,70,,Aggregated,13.800000,0.000000,16,18,19,19,20,25,27,28,62,62,62,135,0,16,11.9610474074074,2.2049000000006203,62.37359999999992,8688.0
1683536479,70,,Aggregated,15.500000,0.000000,5,17,18,19,20,25,26,28,62,62,62,155,0,5,10.8528464516129,2.2049000000006203,62.37359999999992,8688.0
1683536480,70,,Aggregated,17.428571,0.000000,4,17,18,19,20,25,26,28,62,62,62,180,0,4,9.79327555555555,2.2049000000006203,62.37359999999992,8688.0
1683536481,70,,Aggregated,18.625000,0.000000,4,16,18,18,20,24,26,28,62,62,62,199,0,4,9.121716080401995,2.2049000000006203,62.37359999999992,8688.0
1683536482,70,,Aggregated,19.000000,0.000000,3,5,17,18,20,21,26,27,62,62,62,228,0,3,8.346353508771925,2.2049000000006203,62.37359999999992,8688.0
1683536483,70,,Aggregated,19.100000,0.000000,3,4,17,18,19,21,25,27,62,62,62,252,0,3,7.8419015873015905,2.2049000000006203,62.37359999999992,8688.0
1683536484,70,,Aggregated,19.900000,0.000000,3,4,16,17,19,20,25,27,62,62,62,268,0,3,7.552201492537303,2.2049000000006203,62.37359999999992,8688.0
1683536485,70,,Aggregated,21.700000,0.000000,3,4,6,17,19,20,25,27,62,62,62,291,0,3,7.194451546391743,2.2049000000006203,62.37359999999992,8688.0
1683536486,70,,Aggregated,22.700000,0.000000,3,4,5,17,19,20,25,26,62,62,62,311,0,3,6.920450160771689,2.2049000000006203,62.37359999999992,8688.0
1683536487,70,,Aggregated,23.400000,0.000000,3,4,5,15,19,20,25,26,62,62,62,346,0,3,6.592526878612735,2.175700000002223,62.37359999999992,8688.0
1683536488,70,,Aggregated,22.700000,0.000000,3,4,4,6,19,20,25,26,62,62,62,362,0,3,6.433376795580114,2.175700000002223,62.37359999999992,8688.0
1683536489,70,,Aggregated,23.400000,0.000000,3,4,4,6,18,20,25,26,62,62,62,384,0,3,6.236189843750027,2.175700000002223,62.37359999999992,8688.0
1683536490,70,,Aggregated,23.100000,0.000000,3,4,4,5,18,20,25,26,62,62,62,409,0,3,6.041704156479268,2.175700000002223,62.37359999999992,8688.0
1683536491,70,,Aggregated,22.100000,0.000000,3,4,4,5,18,20,25,26,62,62,62,430,0,3,5.911815348837265,2.175700000002223,62.37359999999992,8688.0
1683536492,70,,Aggregated,22.400000,0.000000,3,4,4,5,18,20,24,26,62,62,62,454,0,3,5.745592070484644,2.175700000002223,62.37359999999992,8688.0
1683536493,70,,Aggregated,22.300000,0.000000,3,4,4,4,18,19,24,26,62,62,62,481,0,3,5.587676299376392,2.175700000002223,62.37359999999992,8688.0
