Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8569,0,3,3.6214753063366256,1.8601999999958707,80.60520000000793,8688.0,35.87317141812669,0.0,3,3,4,4,5,5,10,18,57,81,81
,Aggregated,8569,0,3,3.6214753063366256,1.8601999999958707,80.60520000000793,8688.0,35.87317141812669,0.0,3,3,4,4,5,5,10,18,57,81,81
