Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,16069,0,3,3.9481247619640616,1.7444000000068627,140.81350000000725,8688.0,67.32312705592025,0.0,3,4,4,4,5,6,11,18,110,140,140
,Aggregated,16069,0,3,3.9481247619640616,1.7444000000068627,140.81350000000725,8688.0,67.32312705592025,0.0,3,4,4,4,5,6,11,18,110,140,140
