Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,21153,0,3,4.177730955420037,1.7049000000000092,127.35709999998335,8688.0,88.3495371246237,0.0,3,4,4,5,5,6,14,19,66,110,130
,Aggregated,21153,0,3,4.177730955420037,1.7049000000000092,127.35709999998335,8688.0,88.3495371246237,0.0,3,4,4,5,5,6,14,19,66,110,130
