Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,33348,0,4,5.414054848866539,1.6794000000004417,183.82719999999608,8688.0,139.5017669948908,0.0,4,5,5,6,7,10,22,48,120,180,180
,Aggregated,33348,0,4,5.414054848866539,1.6794000000004417,183.82719999999608,8688.0,139.5017669948908,0.0,4,5,5,6,7,10,22,48,120,180,180
