Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,14594,0,3,3.822048033438359,1.750999999984515,143.92910000000114,8688.0,61.14625562130109,0.0,3,4,4,4,5,6,10,18,50,97,140
,Aggregated,14594,0,3,3.822048033438359,1.750999999984515,143.92910000000114,8688.0,61.14625562130109,0.0,3,4,4,4,5,6,10,18,50,97,140
