Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,24641,0,4,4.542111075037592,1.741400000000226,212.69359999999793,8688.0,102.98736875544185,0.0,4,4,5,5,6,7,16,27,100,190,210
,Aggregated,24641,0,4,4.542111075037592,1.741400000000226,212.69359999999793,8688.0,102.98736875544185,0.0,4,4,5,5,6,7,16,27,100,190,210
