Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1573,0,3,3.459985823267718,2.0318999999915377,48.204699999999434,8688.0,6.592878768803019,0.0,3,3,3,3,4,4,6,17,48,48,48
,Aggregated,1573,0,3,3.459985823267718,2.0318999999915377,48.204699999999434,8688.0,6.592878768803019,0.0,3,3,3,3,4,4,6,17,48,48,48
