Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,35186,0,4,5.941065821633671,1.6267000000027565,252.7992999999924,8688.0,147.1279536592983,0.0,4,5,5,6,7,11,31,58,160,200,250
,Aggregated,35186,0,4,5.941065821633671,1.6267000000027565,252.7992999999924,8688.0,147.1279536592983,0.0,4,5,5,6,7,11,31,58,160,200,250
