Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,30717,0,4,5.059160194680537,1.6506999999990057,150.3313999999989,8688.0,128.46034287907364,0.0,4,4,5,5,7,8,18,47,100,140,150
,Aggregated,30717,0,4,5.059160194680537,1.6506999999990057,150.3313999999989,8688.0,128.46034287907364,0.0,4,4,5,5,7,8,18,47,100,140,150
