Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,21747,0,3,4.325569894698207,1.5882000000004837,123.17359999999944,8688.0,90.87267658285889,0.0,3,4,4,5,6,7,15,20,88,120,120
,Aggregated,21747,0,3,4.325569894698207,1.5882000000004837,123.17359999999944,8688.0,90.87267658285889,0.0,3,4,4,5,6,7,15,20,88,120,120
