Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,35874,0,4,6.07896622344862,1.7137999999903286,269.3579999999969,8688.0,150.03162937549826,0.0,4,5,5,6,7,12,33,58,170,230,270
,Aggregated,35874,0,4,6.07896622344862,1.7137999999903286,269.3579999999969,8688.0,150.03162937549826,0.0,4,5,5,6,7,12,33,58,170,230,270
