Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5540,0,3,3.39967220216619,1.9604000000015276,67.2706999999999,8688.0,23.18991582013881,0.0,3,3,4,4,4,5,7,18,48,67,67
,Aggregated,5540,0,3,3.39967220216619,1.9604000000015276,67.2706999999999,8688.0,23.18991582013881,0.0,3,3,4,4,4,5,7,18,48,67,67
