Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,13187,0,3,3.8791204064608555,1.7144999999914035,152.45070000000283,8688.0,55.25400451121083,0.0,3,4,4,4,5,6,11,17,62,150,150
,Aggregated,13187,0,3,3.8791204064608555,1.7144999999914035,152.45070000000283,8688.0,55.25400451121083,0.0,3,4,4,4,5,6,11,17,62,150,150
