Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,13932,0,3,3.731830060292876,1.7128000000070642,76.47830000000022,8688.0,58.352007720789224,0.0,3,4,4,4,5,6,10,17,49,66,76
,Aggregated,13932,0,3,3.731830060292876,1.7128000000070642,76.47830000000022,8688.0,58.352007720789224,0.0,3,4,4,4,5,6,10,17,49,66,76
