Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,31294,0,4,5.365876215888121,1.6662999999965677,249.12659999999676,8688.0,130.8949166961046,0.0,4,5,5,5,7,8,19,48,140,190,250
,Aggregated,31294,0,4,5.365876215888121,1.6662999999965677,249.12659999999676,8688.0,130.8949166961046,0.0,4,5,5,5,7,8,19,48,140,190,250
