Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,23333,0,4,4.349973231046003,1.7358999999999014,124.65120000000063,8688.0,97.45645414064353,0.0,4,4,4,5,6,7,15,21,74,110,120
,Aggregated,23333,0,4,4.349973231046003,1.7358999999999014,124.65120000000063,8688.0,97.45645414064353,0.0,4,4,4,5,6,7,15,21,74,110,120
