Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7834,0,3,3.4882804442173803,1.8685000000004948,49.40529999998944,8688.0,32.97109416974062,0.0,3,3,4,4,4,5,8,16,49,49,49
,Aggregated,7834,0,3,3.4882804442173803,1.8685000000004948,49.40529999998944,8688.0,32.97109416974062,0.0,3,3,4,4,4,5,8,16,49,49,49
