Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,28099,0,4,5.459483483397986,1.6153999999986013,454.1667999999959,8688.0,117.49542265094333,0.0,4,4,5,5,6,8,18,47,330,440,450
,Aggregated,28099,0,4,5.459483483397986,1.6153999999986013,454.1667999999959,8688.0,117.49542265094333,0.0,4,4,5,5,6,8,18,47,330,440,450
