Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1682517348,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1682517349,10,,Aggregated,0.000000,0.000000,24,25,25,26,26,26,26,26,26,26,26,10,0,23,23.899469999999965,22.028900000000018,25.743199999999966,8688.0
1682517350,20,,Aggregated,0.000000,0.000000,22,23,24,25,26,26,26,26,26,26,26,20,0,19,20.082919999999934,14.825299999999597,25.743199999999966,8688.0
1682517351,20,,Aggregated,10.000000,0.000000,17,22,23,24,25,26,26,26,26,26,26,25,0,17,16.710063999999957,2.901200000000159,25.743199999999966,8688.0
1682517352,20,,Aggregated,10.000000,0.000000,16,17,22,23,25,26,26,26,26,26,26,33,0,16,13.382754545454539,2.5908999999995075,25.743199999999966,8688.0
1682517353,20,,Aggregated,7.666667,0.000000,4,16,19,22,24,25,26,26,26,26,26,42,0,3,11.163161904761894,2.503800000000389,25.743199999999966,8688.0
1682517354,20,,Aggregated,7.250000,0.000000,3,16,17,22,24,25,26,26,26,26,26,49,0,3,10.021769387755123,2.503800000000389,25.743199999999966,8688.0
1682517355,20,,Aggregated,7.400000,0.000000,3,15,17,19,23,25,26,26,26,26,26,53,0,3,9.509696226415116,2.503800000000389,25.743199999999966,8688.0
1682517356,20,,Aggregated,7.333333,0.000000,3,4,16,17,23,25,26,26,26,26,26,61,0,3,8.659486885245938,2.503800000000389,25.743199999999966,8688.0
1682517357,20,,Aggregated,7.142857,0.000000,3,4,16,17,23,25,26,26,26,26,26,67,0,3,8.161588059701485,2.476099999999093,25.743199999999966,8688.0
1682517358,20,,Aggregated,6.875000,0.000000,3,4,15,16,23,25,26,26,26,26,26,74,0,3,7.777217567567498,2.476099999999093,25.743199999999966,8688.0
1682517359,20,,Aggregated,7.111111,0.000000,3,4,15,16,23,25,26,26,26,26,26,79,0,3,7.480760759493606,2.476099999999093,25.743199999999966,8688.0
1682517360,20,,Aggregated,7.000000,0.000000,3,4,5,16,22,24,26,26,26,26,26,85,0,3,7.165087058823479,2.476099999999093,25.743199999999966,8688.0
