Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3873,0,3,3.4543412341850805,1.8554000000108317,48.635599999997225,8688.0,16.245803039297805,0.0,3,3,4,4,4,5,6,18,28,49,49
,Aggregated,3873,0,3,3.4543412341850805,1.8554000000108317,48.635599999997225,8688.0,16.245803039297805,0.0,3,3,4,4,4,5,6,18,28,49,49
