Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,32032,0,4,5.523380631868183,1.6133999999965454,252.59149999999408,8688.0,133.87841816458712,0.0,4,5,5,5,7,9,21,49,170,220,250
,Aggregated,32032,0,4,5.523380631868183,1.6133999999965454,252.59149999999408,8688.0,133.87841816458712,0.0,4,5,5,5,7,9,21,49,170,220,250
