Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,17614,0,3,4.124426575451301,1.7293000000080383,111.95459999999002,8688.0,73.54025981007632,0.0,3,4,4,4,5,6,14,19,60,110,110
,Aggregated,17614,0,3,4.124426575451301,1.7293000000080383,111.95459999999002,8688.0,73.54025981007632,0.0,3,4,4,4,5,6,14,19,60,110,110
