Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,13200,0,3,3.6760125833333346,1.6206999999894833,128.7319999999852,8688.0,55.13149636252529,0.0,3,3,4,4,5,5,10,18,53,84,130
,Aggregated,13200,0,3,3.6760125833333346,1.6206999999894833,128.7319999999852,8688.0,55.13149636252529,0.0,3,3,4,4,5,5,10,18,53,84,130
