Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1683529543,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1683529544,10,,Aggregated,0.000000,0.000000,26,26,26,27,27,27,27,27,27,27,27,10,0,23,24.692840000000025,22.02510000000002,27.131200000000135,8688.0
1683529545,20,,Aggregated,0.000000,0.000000,19,23,23,26,26,27,27,27,27,27,27,22,0,19,19.18747727272734,2.841900000000397,27.131200000000135,8688.0
1683529546,30,,Aggregated,10.000000,0.000000,18,19,23,23,26,27,59,59,59,59,59,36,0,18,18.016155555555617,2.841900000000397,58.804599999999766,8688.0
1683529547,40,,Aggregated,10.000000,0.000000,17,19,20,23,26,27,59,75,75,75,75,55,0,17,16.680594545454568,2.315300000000242,74.6140000000004,8688.0
1683529548,50,,Aggregated,11.666667,0.000000,16,17,19,19,23,26,59,75,75,75,75,83,0,16,13.62844819277109,2.2516000000001313,74.6140000000004,8688.0
1683529549,60,,Aggregated,12.000000,0.000000,13,16,18,18,23,26,27,59,75,75,75,106,0,13,12.24338962264154,2.2516000000001313,74.6140000000004,8688.0
1683529550,70,,Aggregated,14.400000,0.000000,13,16,17,18,20,26,27,59,75,75,75,134,0,11,11.328150000000015,2.2516000000001313,74.6140000000004,8688.0
1683529551,80,,Aggregated,16.500000,0.000000,5,16,17,17,19,23,27,59,75,75,75,169,0,5,10.4907769230769,2.2516000000001313,74.6140000000004,8688.0
1683529552,90,,Aggregated,17.571429,0.000000,4,15,16,17,19,23,26,27,75,75,75,207,0,4,9.82724299516911,2.2516000000001313,74.6140000000004,8688.0
1683529553,100,,Aggregated,19.375000,0.000000,4,15,16,17,19,20,26,27,75,75,75,251,0,4,9.34186533864546,2.249100000000226,74.6140000000004,8688.0
1683529554,110,,Aggregated,21.222222,0.000000,4,14,16,17,19,20,26,27,75,75,75,293,0,4,8.906741979522229,2.249100000000226,74.6140000000004,8688.0
1683529555,120,,Aggregated,23.000000,0.000000,4,13,16,17,18,20,26,27,75,75,75,342,0,4,8.589868128655011,2.249100000000226,74.6140000000004,8688.0
1683529556,130,,Aggregated,26.500000,0.000000,4,11,16,16,18,19,23,27,75,75,75,389,0,4,8.302276092545029,2.249100000000226,74.6140000000004,8688.0
1683529557,140,,Aggregated,30.100000,0.000000,4,9,16,16,18,20,23,26,75,75,75,431,0,4,8.187003944315588,2.249100000000226,74.6140000000004,8688.0
1683529558,150,,Aggregated,32.700000,0.000000,4,5,16,16,18,20,23,26,75,75,75,490,0,4,7.9236746938776035,2.223000000000752,74.6140000000004,8688.0
1683529559,160,,Aggregated,36.300000,0.000000,4,5,15,16,18,19,23,26,75,75,75,549,0,4,7.669546448087442,2.198100000001091,74.6140000000004,8688.0
1683529560,170,,Aggregated,38.600000,0.000000,4,4,15,16,18,20,59,91,95,95,95,607,0,4,8.856446293245465,2.1293000000000006,94.63570000000132,8688.0
1683529561,190,,Aggregated,41.900000,0.000000,4,4,15,16,18,20,49,91,95,95,95,684,0,4,8.480649561403439,2.1259999999969637,94.63570000000132,8688.0
1683529562,200,,Aggregated,45.200000,0.000000,3,4,13,16,18,20,36,90,95,95,95,747,0,3,8.190464123159257,2.03830000000238,94.63570000000132,8688.0
1683529563,210,,Aggregated,48.200000,0.000000,3,4,11,15,18,20,27,90,95,95,95,819,0,3,7.990567643467603,2.03830000000238,94.63570000000132,8688.0
