Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,27341,0,4,4.522289802860086,1.60900000000197,108.35199999999645,8688.0,114.29793467831583,0.0,4,4,5,5,6,7,15,23,70,110,110
,Aggregated,27341,0,4,4.522289802860086,1.60900000000197,108.35199999999645,8688.0,114.29793467831583,0.0,4,4,5,5,6,7,15,23,70,110,110
