Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,29337,0,4,4.619092016907035,1.7473999999992884,108.60320000000456,8688.0,122.68180051758777,0.0,4,4,5,5,6,8,16,27,64,100,110
,Aggregated,29337,0,4,4.619092016907035,1.7473999999992884,108.60320000000456,8688.0,122.68180051758777,0.0,4,4,5,5,6,8,16,27,64,100,110
