Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,23052,0,3,4.246234855977672,1.795399999991787,128.34559999998874,8688.0,97.07642956565171,0.0,3,4,4,5,6,7,14,19,71,120,130
,Aggregated,23052,0,3,4.246234855977672,1.795399999991787,128.34559999998874,8688.0,97.07642956565171,0.0,3,4,4,5,6,7,14,19,71,120,130
