Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1683532249,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1683532250,10,,Aggregated,0.000000,0.000000,23,23,25,25,26,26,26,26,26,26,26,10,0,23,23.605059999999938,22.068599999999883,25.675399999999904,8688.0
1683532251,20,,Aggregated,0.000000,0.000000,19,23,23,23,25,25,26,26,26,26,26,22,0,18,18.472522727272672,2.94250000000007,25.675399999999904,8688.0
1683532252,30,,Aggregated,10.000000,0.000000,17,18,23,23,25,26,62,62,62,62,62,37,0,17,17.046262162162098,2.7370000000002115,61.77149999999987,8688.0
1683532253,50,,Aggregated,10.000000,0.000000,16,17,18,22,23,26,61,62,62,62,62,58,0,16,14.929505172413746,2.1952000000000638,61.77149999999987,8688.0
1683532254,60,,Aggregated,10.666667,0.000000,16,17,18,18,23,25,61,62,62,62,62,76,0,16,13.843192105263128,2.1952000000000638,61.77149999999987,8688.0
1683532255,70,,Aggregated,11.750000,0.000000,15,16,17,18,23,23,26,61,62,62,62,109,0,15,11.734107339449537,2.1952000000000638,61.77149999999987,8688.0
1683532256,80,,Aggregated,13.800000,0.000000,13,16,16,17,18,23,26,61,62,62,62,137,0,13,10.84549197080292,2.1952000000000638,61.77149999999987,8688.0
1683532257,90,,Aggregated,14.666667,0.000000,5,16,16,17,18,23,25,61,62,62,62,167,0,5,10.28057784431136,2.1952000000000638,61.77149999999987,8688.0
1683532258,100,,Aggregated,17.000000,0.000000,4,15,16,17,18,23,25,26,62,62,62,206,0,4,9.638537378640791,2.138199999999202,61.77149999999987,8688.0
1683532259,110,,Aggregated,18.500000,0.000000,4,14,16,16,18,22,25,26,62,62,62,238,0,4,9.161279411764719,2.138199999999202,61.77149999999987,8688.0
1683532260,120,,Aggregated,19.888889,0.000000,4,14,16,16,18,19,23,26,62,62,62,279,0,4,8.728421146953403,2.138199999999202,61.77149999999987,8688.0
1683532261,130,,Aggregated,21.600000,0.000000,4,14,16,16,17,18,23,26,63,63,63,323,0,4,8.558199999999987,2.138199999999202,63.32839999999962,8688.0
1683532262,140,,Aggregated,23.400000,0.000000,4,13,16,16,18,23,25,26,63,63,63,370,0,4,8.48468783783783,2.138199999999202,63.32839999999962,8688.0
1683532264,150,,Aggregated,26.800000,0.000000,4,8,15,16,18,23,25,26,63,63,63,423,0,4,8.304730023640653,1.8887000000002985,63.32839999999962,8688.0
1683532265,160,,Aggregated,29.300000,0.000000,4,12,16,16,20,26,120,130,130,130,130,470,0,4,11.646638510638306,1.8887000000002985,128.89050000000069,8688.0
1683532266,170,,Aggregated,35.400000,0.000000,4,6,15,16,18,25,100,130,130,130,130,543,0,4,10.830373296500957,1.8887000000002985,128.89050000000069,8688.0
1683532267,180,,Aggregated,35.400000,0.000000,4,5,15,16,18,25,89,130,130,130,130,598,0,4,10.356847826087014,1.8887000000002985,128.89050000000069,8688.0
1683532268,190,,Aggregated,38.200000,0.000000,4,5,14,16,18,24,87,130,130,130,130,673,0,4,9.846149777117452,1.8887000000002985,128.89050000000069,8688.0
1683532269,200,,Aggregated,45.000000,0.000000,4,5,14,16,17,23,75,120,130,130,130,742,0,4,9.40342345013482,1.8887000000002985,128.89050000000069,8688.0
1683532270,210,,Aggregated,45.000000,0.000000,4,5,12,15,17,23,62,120,130,130,130,813,0,4,8.968455965559697,1.8887000000002985,128.89050000000069,8688.0
1683532271,220,,Aggregated,52.500000,0.000000,4,5,10,15,17,21,61,120,130,130,130,887,0,4,8.635481172491584,1.8887000000002985,128.89050000000069,8688.0
1683532272,230,,Aggregated,56.900000,0.000000,3,4,8,14,17,19,48,120,130,130,130,965,0,3,8.338398341968961,1.8887000000002985,128.89050000000069,8688.0
1683532273,240,,Aggregated,59.700000,0.000000,3,4,6,14,17,19,48,100,130,130,130,1049,0,3,8.095716491897063,1.8887000000002985,128.89050000000069,8688.0
1683532274,250,,Aggregated,63.900000,0.000000,3,4,6,13,17,18,43,89,130,130,130,1128,0,3,7.854633776595762,1.8887000000002985,128.89050000000069,8688.0
1683532275,260,,Aggregated,67.300000,0.000000,3,4,5,13,17,18,42,87,130,130,130,1218,0,3,7.625013300492612,1.8887000000002985,128.89050000000069,8688.0
1683532276,270,,Aggregated,70.200000,0.000000,3,4,5,12,16,18,26,87,130,130,130,1307,0,3,7.524670084162204,1.8887000000002985,128.89050000000069,8688.0
1683532277,280,,Aggregated,74.300000,0.000000,3,4,5,11,17,18,26,75,130,130,130,1401,0,3,7.453851391862942,1.8887000000002985,128.89050000000069,8688.0
1683532278,290,,Aggregated,76.400000,0.000000,3,4,5,11,16,18,26,75,130,130,130,1500,0,3,7.345383066666644,1.8887000000002985,128.89050000000069,8688.0
1683532279,300,,Aggregated,79.700000,0.000000,4,4,5,9,16,18,25,63,130,130,130,1604,0,3,7.198054052369046,1.8887000000002985,128.89050000000069,8688.0
1683532280,310,,Aggregated,82.300000,0.000000,4,4,5,9,16,18,26,62,130,130,130,1706,0,4,7.175177784290716,1.8887000000002985,128.89050000000069,8688.0
1683532281,320,,Aggregated,86.000000,0.000000,4,4,6,9,17,19,26,62,130,130,130,1831,0,4,7.170726979792456,1.8887000000002985,128.89050000000069,8688.0
1683532282,330,,Aggregated,87.900000,0.000000,4,4,5,7,16,19,26,61,130,130,130,1940,0,4,7.030462010309277,1.8887000000002985,128.89050000000069,8688.0
1683532283,340,,Aggregated,92.500000,0.000000,4,4,5,7,16,19,42,64,130,130,130,2067,0,4,7.231282196419923,1.8887000000002985,128.89050000000069,8688.0
1683532284,350,,Aggregated,96.600000,0.000000,4,4,5,7,16,19,41,64,130,130,130,2184,0,4,7.150275686813174,1.8887000000002985,128.89050000000069,8688.0
1683532285,360,,Aggregated,100.700000,0.000000,4,4,5,7,16,19,31,64,130,130,130,2313,0,4,7.071601210549058,1.8779000000037627,128.89050000000069,8688.0
1683532286,370,,Aggregated,103.600000,0.000000,4,4,5,7,16,19,26,64,130,130,130,2425,0,4,6.995292783505124,1.8779000000037627,128.89050000000069,8688.0
1683532287,380,,Aggregated,107.700000,0.000000,4,5,5,7,16,19,26,63,130,130,130,2567,0,4,6.959305882352895,1.8779000000037627,128.89050000000069,8688.0
1683532288,390,,Aggregated,110.000000,0.000000,4,4,5,7,16,19,26,63,130,130,130,2679,0,4,6.831694960806233,1.8779000000037627,128.89050000000069,8688.0
1683532289,400,,Aggregated,114.500000,0.000000,4,5,5,7,17,20,49,64,130,130,130,2840,0,4,7.338208591549274,1.8779000000037627,128.89050000000069,8688.0
1683532290,410,,Aggregated,117.100000,0.000000,4,5,5,7,16,19,48,64,130,130,130,2961,0,4,7.223390577507577,1.8779000000037627,128.89050000000069,8688.0
