Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,33441,0,4,5.0945501031667275,1.7935999999991736,219.45789999999832,8688.0,139.83363797920052,0.0,4,5,5,5,7,8,18,42,110,210,220
,Aggregated,33441,0,4,5.0945501031667275,1.7935999999991736,219.45789999999832,8688.0,139.83363797920052,0.0,4,5,5,5,7,8,18,42,110,210,220
