Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1683530145,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1683530146,10,,Aggregated,0.000000,0.000000,25,25,26,27,78,78,78,78,78,78,78,10,0,24,29.580949999999962,21.97439999999995,77.77529999999987,8688.0
1683530147,20,,Aggregated,0.000000,0.000000,19,23,24,25,26,27,78,78,78,78,78,21,0,19,22.680990476190477,3.7956999999999574,77.77529999999987,8688.0
1683530148,40,,Aggregated,0.000000,0.000000,18,19,23,23,25,27,78,78,78,78,78,33,0,18,19.727957575757557,3.7956999999999574,77.77529999999987,8688.0
1683530149,50,,Aggregated,10.000000,0.000000,17,18,19,19,24,26,27,78,78,78,78,54,0,17,15.75089444444438,2.239299999999389,77.77529999999987,8688.0
1683530150,60,,Aggregated,10.500000,0.000000,15,17,18,18,23,25,27,78,78,78,78,78,0,15,13.112184615384574,2.239299999999389,77.77529999999987,8688.0
1683530151,70,,Aggregated,11.000000,0.000000,14,17,18,19,22,25,27,62,78,78,78,104,0,13,12.481224999999968,2.239299999999389,77.77529999999987,8688.0
1683530152,80,,Aggregated,15.600000,0.000000,13,17,18,18,20,24,27,62,78,78,78,131,0,13,11.599288549618302,2.239299999999389,77.77529999999987,8688.0
1683530153,90,,Aggregated,17.333333,0.000000,5,16,17,18,19,23,26,62,78,78,78,164,0,5,10.79018170731705,2.239299999999389,77.77529999999987,8688.0
1683530154,100,,Aggregated,18.571429,0.000000,4,16,17,18,19,23,26,62,78,78,78,199,0,4,10.245339698492447,2.239299999999389,77.77529999999987,8688.0
1683530155,110,,Aggregated,20.375000,0.000000,4,15,17,18,19,20,25,27,78,78,78,239,0,4,9.617602928870275,2.133900000000466,77.77529999999987,8688.0
1683530156,120,,Aggregated,21.777778,0.000000,4,15,17,17,19,20,25,47,78,78,78,286,0,4,9.211414335664346,2.133900000000466,77.77529999999987,8688.0
1683530157,130,,Aggregated,23.800000,0.000000,4,14,16,17,18,19,25,27,78,78,78,326,0,4,8.8823463190184,2.133900000000466,77.77529999999987,8688.0
1683530158,140,,Aggregated,27.500000,0.000000,4,12,16,17,18,20,24,27,78,78,78,384,0,4,8.517031510416656,2.133900000000466,77.77529999999987,8688.0
1683530159,150,,Aggregated,30.300000,0.000000,4,7,16,17,18,19,23,26,78,78,78,430,0,4,8.307100930232552,2.133900000000466,77.77529999999987,8688.0
1683530160,160,,Aggregated,34.700000,0.000000,4,5,16,17,18,19,23,26,78,78,78,483,0,4,8.043579089026911,2.133900000000466,77.77529999999987,8688.0
1683530161,170,,Aggregated,37.500000,0.000000,4,6,16,17,19,25,130,160,220,220,220,546,0,4,12.941793040293016,2.117300000001876,219.45789999999832,8688.0
1683530162,180,,Aggregated,40.400000,0.000000,4,5,16,17,19,23,130,140,220,220,220,609,0,4,12.120531198686342,2.1135999999977173,219.45789999999832,8688.0
1683530163,190,,Aggregated,43.900000,0.000000,4,5,15,16,18,22,130,140,220,220,220,670,0,4,11.487304626865663,2.1135999999977173,219.45789999999832,8688.0
1683530164,200,,Aggregated,47.700000,0.000000,4,5,14,16,18,20,130,140,220,220,220,743,0,4,10.855230955585471,2.105200000002583,219.45789999999832,8688.0
1683530165,210,,Aggregated,50.300000,0.000000,3,5,13,16,18,20,110,130,220,220,220,817,0,3,10.354066217870269,2.036699999997893,219.45789999999832,8688.0
1683530166,220,,Aggregated,53.700000,0.000000,3,4,12,16,18,20,96,130,220,220,220,900,0,3,9.901134444444445,2.036699999997893,219.45789999999832,8688.0
1683530167,230,,Aggregated,57.300000,0.000000,3,4,8,15,17,19,95,130,220,220,220,971,0,3,9.568542018537592,2.036699999997893,219.45789999999832,8688.0
1683530168,240,,Aggregated,60.500000,0.000000,3,4,7,15,17,19,67,130,220,220,220,1053,0,3,9.23406077872745,2.036699999997893,219.45789999999832,8688.0
1683530169,250,,Aggregated,63.500000,0.000000,3,4,6,15,17,19,62,130,220,220,220,1149,0,3,8.863089208006956,2.036699999997893,219.45789999999832,8688.0
1683530170,260,,Aggregated,66.100000,0.000000,3,4,6,14,17,19,47,130,220,220,220,1235,0,3,8.643708825910924,2.036699999997893,219.45789999999832,8688.0
1683530171,270,,Aggregated,70.300000,0.000000,3,4,6,13,17,19,35,130,220,220,220,1329,0,3,8.428492099322796,2.036699999997893,219.45789999999832,8688.0
1683530172,280,,Aggregated,74.000000,0.000000,3,4,6,12,17,19,26,130,220,220,220,1427,0,3,8.231483111422552,2.036699999997893,219.45789999999832,8688.0
1683530173,290,,Aggregated,76.800000,0.000000,4,4,6,10,17,19,25,130,220,220,220,1538,0,4,8.08822613784135,2.036699999997893,219.45789999999832,8688.0
1683530174,300,,Aggregated,80.500000,0.000000,4,4,6,10,17,19,24,110,220,220,220,1637,0,4,7.942047037263281,2.036699999997893,219.45789999999832,8688.0
1683530175,310,,Aggregated,85.500000,0.000000,4,5,6,9,17,19,23,96,220,220,220,1740,0,4,7.817543275862061,2.036699999997893,219.45789999999832,8688.0
1683530176,320,,Aggregated,88.800000,0.000000,4,5,5,8,17,19,25,95,220,220,220,1843,0,4,7.74549663591969,2.036699999997893,219.45789999999832,8688.0
1683530177,330,,Aggregated,90.600000,0.000000,4,5,6,10,17,20,65,110,220,220,220,1977,0,4,8.620849570055656,2.036699999997893,219.45789999999832,8688.0
1683530178,340,,Aggregated,93.500000,0.000000,4,5,6,9,17,20,62,110,210,220,220,2090,0,4,8.445931004784708,2.036699999997893,219.45789999999832,8688.0
