Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,17609,0,3,3.9291751093190705,1.7210000000034142,103.04849999999988,8688.0,73.5292317777774,0.0,3,4,4,4,5,6,11,18,61,100,100
,Aggregated,17609,0,3,3.9291751093190705,1.7210000000034142,103.04849999999988,8688.0,73.5292317777774,0.0,3,4,4,4,5,6,11,18,61,100,100
