Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,25320,0,4,4.488680221168996,1.8445999999983087,176.76289999999995,8688.0,105.76418726322802,0.0,4,4,5,5,6,7,16,25,86,120,180
,Aggregated,25320,0,4,4.488680221168996,1.8445999999983087,176.76289999999995,8688.0,105.76418726322802,0.0,4,4,5,5,6,7,16,25,86,120,180
