Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,42061,0,4,7.413610463374591,1.8051000000127715,382.14539999999886,8688.0,175.94552657254752,0.0,4,5,6,6,9,18,48,82,220,320,380
,Aggregated,42061,0,4,7.413610463374591,1.8051000000127715,382.14539999999886,8688.0,175.94552657254752,0.0,4,5,6,6,9,18,48,82,220,320,380
