Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,20441,0,3,4.052197387603241,1.8263999999987846,115.29709999999938,8688.0,85.35833535678614,0.0,3,4,4,5,5,6,12,18,62,110,120
,Aggregated,20441,0,3,4.052197387603241,1.8263999999987846,115.29709999999938,8688.0,85.35833535678614,0.0,3,4,4,5,5,6,12,18,62,110,120
