Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,26117,0,4,4.463456733162475,1.8356000000068207,190.57799999998792,8688.0,109.06967383322169,0.0,4,4,5,5,6,7,15,23,80,160,190
,Aggregated,26117,0,4,4.463456733162475,1.8356000000068207,190.57799999998792,8688.0,109.06967383322169,0.0,4,4,5,5,6,7,15,23,80,160,190
