Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,11733,0,3,3.6577133725390727,1.815999999990936,106.78430000000105,8688.0,49.00533859667933,0.0,3,3,4,4,4,5,9,17,66,110,110
,Aggregated,11733,0,3,3.6577133725390727,1.815999999990936,106.78430000000105,8688.0,49.00533859667933,0.0,3,3,4,4,4,5,9,17,66,110,110
