Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1683527138,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1683527139,10,,Aggregated,0.000000,0.000000,22,23,23,23,23,23,23,23,23,23,23,10,0,22,22.179069999999992,21.246199999999995,23.22639999999998,8688.0
1683527140,20,,Aggregated,0.000000,0.000000,18,22,22,23,23,23,63,63,63,63,63,23,0,18,19.583452173913088,2.4636000000000102,62.74740000000012,8688.0
1683527141,30,,Aggregated,0.000000,0.000000,17,18,22,22,23,23,63,63,63,63,63,36,0,17,16.756122222222242,2.4636000000000102,62.74740000000012,8688.0
1683527142,40,,Aggregated,11.500000,0.000000,16,17,18,18,22,23,23,63,63,63,63,57,0,16,14.20278070175443,2.3562000000003636,62.74740000000012,8688.0
1683527143,60,,Aggregated,12.000000,0.000000,16,17,18,18,22,23,23,63,63,63,63,77,0,16,13.179975324675354,2.3562000000003636,62.74740000000012,8688.0
1683527144,70,,Aggregated,13.750000,0.000000,14,16,17,18,21,22,23,23,63,63,63,101,0,14,11.857591089108928,2.3562000000003636,62.74740000000012,8688.0
1683527145,80,,Aggregated,13.750000,0.000000,14,16,18,18,20,22,23,23,63,63,63,124,0,14,11.471529838709705,2.3562000000003636,62.74740000000012,8688.0
1683527146,90,,Aggregated,16.666667,0.000000,12,16,17,18,20,22,23,23,63,63,63,159,0,12,10.47805974842769,2.2076999999995905,62.74740000000012,8688.0
1683527147,100,,Aggregated,17.714286,0.000000,4,15,17,17,18,22,23,23,63,63,63,199,0,4,9.649675879397002,2.2076999999995905,62.74740000000012,8688.0
1683527148,110,,Aggregated,19.500000,0.000000,4,15,17,17,18,20,23,23,63,63,63,236,0,4,9.200069491525442,2.2076999999995905,62.74740000000012,8688.0
1683527149,120,,Aggregated,21.555556,0.000000,4,14,16,17,18,20,22,23,63,63,63,279,0,4,8.767959139784956,2.1420000000009765,62.74740000000012,8688.0
1683527150,130,,Aggregated,23.300000,0.000000,4,14,16,17,18,22,27,28,63,63,63,320,0,4,8.799193749999993,2.1420000000009765,62.74740000000012,8688.0
1683527151,140,,Aggregated,26.400000,0.000000,4,13,16,17,19,23,26,28,63,63,63,368,0,4,8.551409510869561,2.1420000000009765,62.74740000000012,8688.0
1683527152,150,,Aggregated,29.100000,0.000000,4,6,16,17,18,22,26,28,63,63,63,418,0,4,8.26734473684211,2.1420000000009765,62.74740000000012,8688.0
1683527153,160,,Aggregated,32.700000,0.000000,4,5,15,17,18,22,25,28,63,63,63,472,0,4,8.022875847457614,2.1420000000009765,62.74740000000012,8688.0
1683527154,170,,Aggregated,36.000000,0.000000,4,5,15,17,18,22,25,28,63,63,63,531,0,4,7.835771186440686,2.1420000000009765,62.74740000000012,8688.0
1683527155,180,,Aggregated,38.900000,0.000000,4,5,15,17,18,22,25,28,63,63,63,597,0,4,7.694314405360155,2.1420000000009765,62.74740000000012,8688.0
1683527156,190,,Aggregated,42.600000,0.000000,4,5,14,16,18,21,24,28,63,63,63,660,0,4,7.533330303030315,2.1420000000009765,62.74740000000012,8688.0
1683527157,200,,Aggregated,46.700000,0.000000,4,5,13,16,18,20,23,27,63,63,63,726,0,4,7.327230578512406,2.1420000000009765,62.74740000000012,8688.0
1683527158,210,,Aggregated,49.800000,0.000000,4,5,12,16,18,21,24,28,63,63,63,799,0,4,7.215037546933692,2.1420000000009765,62.74740000000012,8688.0
1683527159,220,,Aggregated,52.100000,0.000000,4,5,7,15,18,20,23,28,63,63,63,879,0,4,7.028638794084209,1.8804000000010035,62.74740000000012,8688.0
1683527160,230,,Aggregated,55.600000,0.000000,4,5,7,15,18,21,28,73,77,77,77,952,0,4,7.564718382352963,1.8804000000010035,77.03079999999929,8688.0
1683527161,240,,Aggregated,59.200000,0.000000,4,4,6,14,18,20,28,63,76,77,77,1048,0,4,7.3362751908396975,1.8804000000010035,77.03079999999929,8688.0
1683527162,250,,Aggregated,62.400000,0.000000,4,4,6,14,18,20,28,63,76,77,77,1122,0,4,7.213843761140806,1.8804000000010035,77.03079999999929,8688.0
1683527163,260,,Aggregated,66.800000,0.000000,4,4,6,13,18,20,26,61,76,77,77,1222,0,4,7.013746644844503,1.8804000000010035,77.03079999999929,8688.0
1683527164,270,,Aggregated,69.200000,0.000000,4,4,6,9,17,20,25,60,76,77,77,1316,0,4,6.870047568389032,1.8804000000010035,77.03079999999929,8688.0
1683527165,280,,Aggregated,73.600000,0.000000,4,4,5,8,17,19,25,60,76,77,77,1409,0,4,6.782184882895645,1.8804000000010035,77.03079999999929,8688.0
1683527166,290,,Aggregated,76.600000,0.000000,4,4,5,7,17,19,24,49,76,77,77,1506,0,4,6.654522775564384,1.8804000000010035,77.03079999999929,8688.0
1683527167,300,,Aggregated,78.900000,0.000000,4,4,5,6,17,19,24,48,76,77,77,1617,0,4,6.598330859616553,1.8804000000010035,77.03079999999929,8688.0
1683527168,310,,Aggregated,83.400000,0.000000,4,4,5,6,17,20,24,47,76,77,77,1723,0,4,6.595488856645362,1.8804000000010035,77.03079999999929,8688.0
1683527169,320,,Aggregated,86.500000,0.000000,4,4,5,6,17,20,27,39,76,77,77,1824,0,4,6.612327576754373,1.751200000001063,77.03079999999929,8688.0
1683527170,330,,Aggregated,90.800000,0.000000,4,4,5,6,17,20,27,47,76,77,77,1932,0,4,6.601913923395403,1.751200000001063,77.03079999999929,8688.0
1683527171,340,,Aggregated,92.800000,0.000000,4,4,5,6,17,20,26,39,75,77,77,2039,0,4,6.539604806277561,1.751200000001063,77.03079999999929,8688.0
1683527172,350,,Aggregated,96.100000,0.000000,4,4,5,6,17,19,25,38,75,77,77,2165,0,4,6.49701131639721,1.751200000001063,77.03079999999929,8688.0
1683527173,360,,Aggregated,98.100000,0.000000,4,5,6,6,17,19,25,38,75,77,77,2282,0,4,6.501360517090255,1.751200000001063,77.03079999999929,8688.0
1683527174,360,,Aggregated,102.600000,0.000000,4,5,6,6,17,20,29,62,110,110,110,2413,0,4,6.87935047658516,1.751200000001063,106.77090000000078,8688.0
