Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1683517816,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1683517817,10,,Aggregated,0.000000,0.000000,23,23,23,23,25,25,25,25,25,25,25,10,0,23,22.818509999999968,21.13670000000001,24.680200000000152,8688.0
1683517818,20,,Aggregated,0.000000,0.000000,16,22,23,23,23,23,25,25,25,25,25,24,0,16,16.563700000000015,2.2703000000001694,24.680200000000152,8688.0
1683517819,30,,Aggregated,10.000000,0.000000,15,16,21,22,23,23,25,25,25,25,25,39,0,15,14.137666666666693,2.2703000000001694,24.680200000000152,8688.0
1683517820,50,,Aggregated,10.500000,0.000000,15,16,18,20,23,23,23,25,25,25,25,59,0,15,12.829371186440717,2.2703000000001694,24.680200000000152,8688.0
1683517821,50,,Aggregated,11.666667,0.000000,14,16,21,23,49,50,52,52,52,52,52,85,0,14,15.838477647058859,2.2703000000001694,52.06379999999999,8688.0
1683517822,50,,Aggregated,13.250000,0.000000,13,16,18,22,48,50,52,52,52,52,52,99,0,13,14.014720202020278,2.2703000000001694,52.06379999999999,8688.0
1683517823,50,,Aggregated,15.000000,0.000000,4,15,16,19,25,50,51,52,52,52,52,117,0,4,12.318935897435969,2.2703000000001694,52.06379999999999,8688.0
1683517824,50,,Aggregated,14.666667,0.000000,3,14,16,18,23,50,51,52,52,52,52,133,0,3,11.519695488721846,2.2703000000001694,52.06379999999999,8688.0
1683517825,50,,Aggregated,14.857143,0.000000,3,13,15,16,23,49,51,52,52,52,52,150,0,3,10.531137333333355,2.2590999999998473,52.06379999999999,8688.0
1683517826,50,,Aggregated,15.125000,0.000000,3,4,15,16,23,49,51,52,52,52,52,166,0,3,9.78607530120485,2.2590999999998473,52.06379999999999,8688.0
1683517827,50,,Aggregated,15.222222,0.000000,3,4,14,16,23,49,51,52,52,52,52,175,0,3,9.423143428571429,2.2590999999998473,52.06379999999999,8688.0
1683517828,50,,Aggregated,15.500000,0.000000,3,4,14,15,22,49,51,52,52,52,52,196,0,3,8.731788265306143,2.2590999999998473,52.06379999999999,8688.0
1683517829,50,,Aggregated,15.800000,0.000000,3,4,5,15,21,48,50,51,52,52,52,213,0,3,8.272919718309875,2.2590999999998473,52.06379999999999,8688.0
1683517830,50,,Aggregated,16.100000,0.000000,3,3,4,14,21,46,50,51,52,52,52,227,0,3,7.929749779735694,2.2590999999998473,52.06379999999999,8688.0
1683517831,50,,Aggregated,16.500000,0.000000,3,3,4,14,19,25,50,51,52,52,52,243,0,3,7.605040329218111,2.2590999999998473,52.06379999999999,8688.0
1683517832,50,,Aggregated,16.300000,0.000000,3,3,4,5,18,23,50,51,52,52,52,261,0,3,7.27308544061302,2.2590999999998473,52.06379999999999,8688.0
1683517833,50,,Aggregated,15.700000,0.000000,3,3,4,5,17,23,50,51,52,52,52,279,0,3,6.996008960573517,2.24060000000037,52.06379999999999,8688.0
1683517834,50,,Aggregated,15.700000,0.000000,3,3,4,4,16,23,50,51,52,52,52,292,0,3,6.8067243150685295,2.2398999999992952,52.06379999999999,8688.0
1683517835,50,,Aggregated,16.000000,0.000000,3,3,4,4,16,23,50,51,52,52,52,310,0,3,6.58582419354843,2.2398999999992952,52.06379999999999,8688.0
1683517836,50,,Aggregated,15.900000,0.000000,3,3,4,4,16,23,50,51,52,52,52,325,0,3,6.422418153846179,2.2398999999992952,52.06379999999999,8688.0
1683517837,50,,Aggregated,15.700000,0.000000,3,3,4,4,16,23,50,51,52,52,52,345,0,3,6.1986802898551145,2.2398999999992952,52.06379999999999,8688.0
1683517838,50,,Aggregated,15.600000,0.000000,3,3,4,4,15,23,49,51,52,52,52,361,0,3,6.0505382271468395,2.2398999999992952,52.06379999999999,8688.0
1683517839,50,,Aggregated,16.100000,0.000000,3,3,4,4,15,23,49,51,52,52,52,375,0,3,5.924272266666669,2.184899999999601,52.06379999999999,8688.0
1683517840,50,,Aggregated,16.800000,0.000000,3,3,4,4,15,22,49,51,52,52,52,394,0,3,5.788921065989859,2.184899999999601,52.06379999999999,8688.0
1683517841,50,,Aggregated,16.500000,0.000000,3,3,4,4,15,22,49,50,52,52,52,411,0,3,5.667463503649644,2.184899999999601,52.06379999999999,8688.0
