Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1683523228,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1683523229,10,,Aggregated,0.000000,0.000000,22,22,22,22,68,68,68,68,68,68,68,10,0,22,26.133839999999985,19.966700000000117,68.31450000000005,8688.0
1683523230,20,,Aggregated,0.000000,0.000000,18,21,22,22,22,22,68,68,68,68,68,21,0,18,20.339628571428577,3.481199999999962,68.31450000000005,8688.0
1683523231,30,,Aggregated,10.000000,0.000000,17,19,20,21,22,22,68,68,68,68,68,37,0,17,17.13141081081086,2.8000000000001357,68.31450000000005,8688.0
1683523232,40,,Aggregated,10.500000,0.000000,16,17,18,20,22,22,22,68,68,68,68,56,0,16,14.77754107142867,2.564900000000314,68.31450000000005,8688.0
1683523233,50,,Aggregated,11.000000,0.000000,15,17,17,18,21,22,22,68,68,68,68,78,0,15,13.223592307692392,2.564900000000314,68.31450000000005,8688.0
1683523234,70,,Aggregated,13.500000,0.000000,15,16,17,17,20,22,22,63,68,68,68,104,0,14,12.388108653846235,2.3524000000003653,68.31450000000005,8688.0
1683523235,80,,Aggregated,14.800000,0.000000,14,16,17,17,20,22,22,63,68,68,68,128,0,14,11.601115625000064,2.3135999999999157,68.31450000000005,8688.0
1683523236,90,,Aggregated,15.666667,0.000000,9,15,17,17,18,21,22,63,68,68,68,173,0,9,10.459388439306382,2.3135999999999157,68.31450000000005,8688.0
1683523237,100,,Aggregated,17.428571,0.000000,6,15,17,17,18,20,22,22,68,68,68,204,0,5,9.96403627450979,2.3135999999999157,68.31450000000005,8688.0
1683523238,110,,Aggregated,18.875000,0.000000,4,15,16,17,19,22,23,24,68,68,68,247,0,4,9.549540890688222,2.3135999999999157,68.31450000000005,8688.0
1683523239,120,,Aggregated,21.111111,0.000000,4,15,16,17,21,23,31,63,78,78,78,298,0,4,9.945764093959697,2.3135999999999157,77.53750000000004,8688.0
1683523240,130,,Aggregated,23.300000,0.000000,4,14,16,17,20,22,31,32,78,78,78,341,0,4,9.29173841642225,2.248599999999712,77.53750000000004,8688.0
1683523241,140,,Aggregated,26.500000,0.000000,4,13,16,17,20,22,31,61,78,78,78,389,0,4,9.077887660668347,2.248599999999712,77.53750000000004,8688.0
1683523242,150,,Aggregated,29.700000,0.000000,4,9,16,17,19,22,31,48,78,78,78,440,0,4,8.807490227272693,2.248599999999712,77.53750000000004,8688.0
1683523243,160,,Aggregated,33.400000,0.000000,4,6,15,17,19,22,31,48,78,78,78,495,0,4,8.52675030303027,2.248599999999712,77.53750000000004,8688.0
1683523244,170,,Aggregated,36.300000,0.000000,4,6,15,17,19,22,31,48,78,78,78,548,0,4,8.42720638686128,2.248599999999712,77.53750000000004,8688.0
1683523245,180,,Aggregated,40.100000,0.000000,4,5,15,17,19,23,48,99,100,100,100,610,0,4,9.299593278688482,2.1145000000011294,103.04849999999988,8688.0
1683523246,190,,Aggregated,43.200000,0.000000,4,5,15,16,18,22,46,99,100,100,100,678,0,4,8.881535840707896,2.1145000000011294,103.04849999999988,8688.0
1683523247,200,,Aggregated,46.300000,0.000000,4,5,14,16,18,22,46,78,100,100,100,758,0,4,8.537794459102798,2.111299999999261,103.04849999999988,8688.0
1683523248,210,,Aggregated,49.800000,0.000000,4,4,13,15,18,22,46,68,100,100,100,829,0,4,8.292492400482432,2.111299999999261,103.04849999999988,8688.0
1683523249,220,,Aggregated,53.200000,0.000000,3,4,9,15,18,21,35,63,100,100,100,902,0,3,8.003218514412366,2.0799999999994156,103.04849999999988,8688.0
1683523250,230,,Aggregated,55.700000,0.000000,3,4,8,14,17,21,35,63,100,100,100,983,0,3,7.768380264496414,2.0799999999994156,103.04849999999988,8688.0
1683523251,230,,Aggregated,59.000000,0.000000,3,4,7,14,17,20,31,62,100,100,100,1076,0,3,7.491719981412624,2.0799999999994156,103.04849999999988,8688.0
1683523252,230,,Aggregated,63.100000,0.000000,3,4,6,13,17,20,31,61,100,100,100,1145,0,3,7.287159126637527,2.0799999999994156,103.04849999999988,8688.0
1683523253,230,,Aggregated,65.800000,0.000000,3,4,6,10,17,19,31,61,100,100,100,1220,0,3,7.091748278688517,2.0799999999994156,103.04849999999988,8688.0
1683523254,230,,Aggregated,68.100000,0.000000,3,4,5,8,17,19,31,60,100,100,100,1301,0,3,6.867791468101453,2.0799999999994156,103.04849999999988,8688.0
1683523255,230,,Aggregated,70.100000,0.000000,3,4,5,7,17,19,30,60,100,100,100,1380,0,3,6.6725421014492765,2.0799999999994156,103.04849999999988,8688.0
1683523256,230,,Aggregated,72.900000,0.000000,3,4,5,6,17,18,30,49,100,100,100,1451,0,3,6.542211440385942,2.0799999999994156,103.04849999999988,8688.0
1683523257,230,,Aggregated,74.900000,0.000000,3,4,5,6,16,18,30,48,100,100,100,1541,0,3,6.395855807916921,2.0799999999994156,103.04849999999988,8688.0
1683523258,230,,Aggregated,76.400000,0.000000,3,4,5,6,16,18,24,47,100,100,100,1619,0,3,6.279159357628146,2.0799999999994156,103.04849999999988,8688.0
1683523259,230,,Aggregated,76.700000,0.000000,3,4,5,6,16,18,24,47,100,100,100,1688,0,3,6.183523400473911,2.044699999999011,103.04849999999988,8688.0
1683523260,230,,Aggregated,78.400000,0.000000,3,4,5,5,16,18,23,47,100,100,100,1762,0,3,6.087491600454021,2.044699999999011,103.04849999999988,8688.0
1683523261,230,,Aggregated,78.400000,0.000000,3,4,5,5,15,18,23,47,100,100,100,1834,0,3,6.024228298800408,2.044699999999011,103.04849999999988,8688.0
